"task"	"profile"	"context"	"memory_uid"	"fixture_id"	"locator"	"audiences"	"verified"	"impact_en"	"impact_ko"
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/workplan-budget"	"47e3de35-0a8f-55a0-a6cd-2dc35bc66de3"	"T2-Q-070"	"workplan-budget/software-cost-row"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/workplan-budget"	"9ec38b80-4887-54e9-a1cb-df6587b61b57"	"T2-Q-071"	"workplan-budget/external-service-cost-row"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/workplan-budget"	"ca994c16-8736-51e7-908d-4fd587c88bb1"	"T2-Q-046"	"workplan-budget/calculation-basis"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/workplan-budget"	"607b039e-1658-5f73-a52a-4882fd2c70db"	"T2-Q-047"	"workplan-budget/activity-link"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/workplan-budget"	"abc911f3-663f-549a-9caa-c5dbd3a51084"	"T2-Q-048"	"workplan-budget/finance-review"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/ethics-data-access"	"fa1481cb-03c3-54f8-955c-52d5236dccda"	"T2-Q-049"	"ethics-data-access/ethics-status"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/ethics-data-access"	"35528264-cf67-5251-9d2d-d3a67086178d"	"T2-Q-050"	"ethics-data-access/word-budget"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/ethics-data-access"	"8d5d9472-e6fa-50e8-820c-fbd28c624a00"	"T2-Q-051"	"ethics-data-access/approval-dependency"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/ethics-data-access"	"26f95aa6-291a-5327-8f18-974ddea38524"	"T2-Q-052"	"ethics-data-access/eligibility-scope"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/ethics-data-access"	"95d3e1c1-1b3b-5e55-a58d-2b6ca68702b9"	"T2-Q-053"	"ethics-data-access/sensitive-data-minimization"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/ethics-data-access"	"dde28f6d-3e2b-5520-bb4b-665ae54c713c"	"T2-Q-054"	"ethics-data-access/accommodation-options"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/ethics-data-access"	"dec3fb63-a73c-5cc3-b28e-eed55afc5b9a"	"T2-Q-055"	"ethics-data-access/accommodation-request"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/ethics-data-access"	"5f062279-7900-54e7-932e-63e2123b4665"	"T2-Q-056"	"ethics-data-access/risk-mitigation"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/ethics-data-access"	"093799de-01e6-5708-806b-256102d56b55"	"T2-Q-057"	"ethics-data-access/storage-location"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/ethics-data-access"	"0599ce25-231a-5861-bac3-6d9e3645c4f8"	"T2-Q-058"	"ethics-data-access/access-scope"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/ethics-data-access"	"f204bb80-6d0a-5ce4-a3df-a698e2275e9e"	"T2-Q-059"	"ethics-data-access/retention-period"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/ethics-data-access"	"b871d733-bcd0-5e3f-b3ff-5a3639a4cde7"	"T2-Q-060"	"ethics-data-access/disposal-method"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/ethics-data-access"	"cf911c1e-6634-5965-acdd-72f82935812d"	"T2-Q-061"	"ethics-data-access/ethics-reviewer-trace"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/review"	"60c1fb1f-98d4-541e-82bf-4caff1665169"	"T2-Q-062"	"review/official-priority"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/review"	"fce9d4b7-7899-5694-ab49-3d43a9ae7c37"	"T2-Q-063"	"review/agent-acceptance-limit"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/review"	"0e1d9d6a-4e52-5f27-a1be-5a544bba8e2c"	"T2-Q-074"	"review/agent-rule-invention-limit"	"[]"	"null"	""	""
"2"	"task-2-proposal-authority"	"proposal-submission-guidelines/review"	"2437d6d7-a8d6-5f4a-bc1f-12ae5a660941"	"T2-Q-064"	"review/administrator-completeness"	"[]"	"null"	""	""
