"task"	"profile"	"context"	"memory_uid"	"fixture_id"	"locator"	"audiences"	"verified"	"impact_en"	"impact_ko"
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/scheduling-and-continuity"	"164fc16c-b735-597c-bb89-f4ef89236cd4"	""	"scheduling-and-continuity/01"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/scheduling-and-continuity"	"0047b543-e8df-503c-a290-78d548ec4f90"	""	"scheduling-and-continuity/02"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/scheduling-and-continuity"	"041bcf07-75f1-570c-9803-293f6a39d91a"	""	"scheduling-and-continuity/03"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/scheduling-and-continuity"	"f9121f89-fcee-5868-a80e-b1677b13eb17"	""	"scheduling-and-continuity/04"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/scheduling-and-continuity"	"3ad69204-ca57-5985-a90c-6168e12ab06f"	""	"scheduling-and-continuity/05"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/scheduling-and-continuity"	"ca59f275-77e3-5c60-ba4f-7669c74fd288"	""	"scheduling-and-continuity/06"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/scheduling-and-continuity"	"b657a583-eed5-508c-b09a-836a54d68b0f"	""	"scheduling-and-continuity/07"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/scheduling-and-continuity"	"34688e60-49ea-58c4-b5f6-dc11d31b7584"	""	"scheduling-and-continuity/08"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/scheduling-and-continuity"	"b21b4c63-eec2-5bba-a92e-947794265299"	""	"scheduling-and-continuity/09"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/scheduling-and-continuity"	"43b20db6-1f97-543c-8a48-dc3006b2098f"	""	"scheduling-and-continuity/10"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/scheduling-and-continuity"	"61bf19df-0073-5b3f-8869-d6bba863166e"	""	"scheduling-and-continuity/11"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/scheduling-and-continuity"	"139bb5fd-b1d9-592c-a23f-ff9b22700c25"	""	"scheduling-and-continuity/12"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/scheduling-and-continuity"	"80d9048a-1ccf-5b5b-80d9-f4c6940e89a0"	""	"scheduling-and-continuity/13"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/hospital-stays"	"cbc4a7e8-8edc-5344-a77b-6a074fb3ce02"	""	"hospital-stays/01"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/hospital-stays"	"6a77083a-551d-567d-9938-43f5f7ac4c55"	""	"hospital-stays/02"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/hospital-stays"	"ca878cd2-778f-5143-9487-cbce6b03fc07"	""	"hospital-stays/03"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/hospital-stays"	"5fc0c327-6c2f-5599-9bb3-cfc378803005"	""	"hospital-stays/04"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/hospital-stays"	"8ec1001d-a58f-5cf7-a2f6-f78623e8b032"	""	"hospital-stays/05"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/hospital-stays"	"bfa96d9c-3c9e-5eef-86a8-f718d66f395f"	""	"hospital-stays/06"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/hospital-stays"	"3be9f1c4-6884-542b-b873-b60ae9d52020"	""	"hospital-stays/07"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/hospital-stays"	"e90850dd-5aa6-53e5-b2ab-0e1846ccd3d0"	""	"hospital-stays/08"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/hospital-stays"	"bf296e55-7ce9-5f95-8fcb-3056b30f95c1"	""	"hospital-stays/09"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/hospital-stays"	"651aea7f-3155-5f1d-a61d-c526efefef69"	""	"hospital-stays/10"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/hospital-stays"	"d4e29dd4-4972-59f5-bfa8-d99bb4917580"	""	"hospital-stays/11"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/hospital-stays"	"b37c0849-2827-5a90-a65f-7a22b403697c"	""	"hospital-stays/12"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/communication-and-explanations"	"c4b0edbb-167a-5c81-a2b7-34b99b7071cc"	""	"communication-and-explanations/01"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/communication-and-explanations"	"73966303-90b1-59e1-9157-4d620479d283"	""	"communication-and-explanations/02"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/communication-and-explanations"	"cc2c1fc8-cb0f-551b-a826-0aef25430a4b"	""	"communication-and-explanations/03"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/communication-and-explanations"	"5e061e41-b1d9-56c6-a27a-fe752c17042b"	""	"communication-and-explanations/04"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/communication-and-explanations"	"af8bef3f-c65b-52bc-a92c-64d211408c65"	""	"communication-and-explanations/05"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/communication-and-explanations"	"0d572b65-4967-570f-8607-6d2b3c0b8e30"	""	"communication-and-explanations/06"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/communication-and-explanations"	"a5a0dfdb-18fb-5d9a-9bf2-fcb4329d4e02"	""	"communication-and-explanations/07"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/communication-and-explanations"	"28b8dc06-c192-5c7b-b7ea-82e47a3433e8"	""	"communication-and-explanations/08"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/communication-and-explanations"	"a39e37af-a0ff-55a6-9859-9b8886cdda05"	""	"communication-and-explanations/09"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/communication-and-explanations"	"5cc11531-1837-517f-a1d6-e94f12477e86"	""	"communication-and-explanations/10"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/communication-and-explanations"	"e7f5cbc4-abfb-5067-ac74-158c562dd0ec"	""	"communication-and-explanations/11"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/communication-and-explanations"	"706e72b7-8b30-57d0-9d1c-bdc3d4cbbe41"	""	"communication-and-explanations/12"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/communication-and-explanations"	"d1efce78-8f2c-5de1-8d14-18c8f66f41dd"	""	"communication-and-explanations/13"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/memory-use-and-boundaries"	"9820e1d5-1f0e-55f8-9287-62f55e4e8c89"	""	"memory-use-and-boundaries/01"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/memory-use-and-boundaries"	"08815de0-4693-5090-af77-efbb3ba21cf2"	""	"memory-use-and-boundaries/02"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/memory-use-and-boundaries"	"28135506-a92a-51e2-be9f-ef9b3eeec177"	""	"memory-use-and-boundaries/03"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/memory-use-and-boundaries"	"659a69f2-e89a-51f1-8870-a2cd0aafd74f"	""	"memory-use-and-boundaries/04"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/memory-use-and-boundaries"	"0553d91b-192f-546e-8e6f-e665ffefba84"	""	"memory-use-and-boundaries/05"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/memory-use-and-boundaries"	"e922dd59-4682-56f5-b544-6fd50b9bb046"	""	"memory-use-and-boundaries/06"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/memory-use-and-boundaries"	"2e87f03d-b2c9-5ff7-8403-73691fe3ae81"	""	"memory-use-and-boundaries/07"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/memory-use-and-boundaries"	"b16f1f50-0aa7-5fa0-b389-685976bc87b7"	""	"memory-use-and-boundaries/08"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/memory-use-and-boundaries"	"c9a3bb15-1b78-5a48-9489-f38eecfcbef8"	""	"memory-use-and-boundaries/09"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/memory-use-and-boundaries"	"c59b2cd5-ba04-5a80-ada1-17e86cca7733"	""	"memory-use-and-boundaries/10"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/memory-use-and-boundaries"	"f1ad8375-a228-536e-b08d-689c339b149f"	""	"memory-use-and-boundaries/11"	"[]"	"null"	""	""
"3"	"task-3-healthcare-authority"	"remote/government/healthcare-agent/info-request/questions-and-answers/memory-use-and-boundaries"	"07f71793-316c-5a8e-a8e1-a7ad8eb9d6fb"	""	"memory-use-and-boundaries/12"	"[]"	"null"	""	""
